Order ID,Customer Name,Order Date,Order Priority,Product Name,Unit Price,Quantity
18884,Nora Pelletier,6/24/2011,Not Specified,white wine,25.98,5
18884,Nora Pelletier,6/24/2011,Not Specified,packaged fruit/vegetables,449.99,29
19300,Denny Joy,12/16/2009,Critical,specialty bar,7.64,10
19361,Valerie Takahito,9/23/2012,Low,cat food,37.7,21
19361,Valerie Takahito,9/23/2012,Low,finished products,8.56,43
19557,Valerie Dominguez,10/30/2011,Low,pork,2.62,26
19557,Valerie Dominguez,10/30/2011,Low,pork,33.89,9
19586,Gary Hwang,11/1/2012,Not Specified,root vegetables,2.08,36
19718,Victor Price,6/24/2012,Low,tropical fruit,13.99,6
19744,Natalie Webber,3/14/2010,Medium,pork,11.97,41
20069,Jack Garza,9/26/2009,Critical,bottled beer,40.89,6
20103,Thais Sissman,2/11/2010,Medium,whole milk,9.99,30
20103,Thais Sissman,2/11/2010,Medium,butter milk,30.42,25
20135,Susan MacKendrick,6/30/2009,Critical,sausage,2.61,44
20135,Susan MacKendrick,6/30/2009,Critical,whole milk,349.45,28
20166,Mick Crebagga,3/4/2009,Low,whole milk,205.99,6
20192,Henia Zydlo,10/6/2010,Low,misc. beverages,45.19,35
20229,Gary Hwang,10/30/2009,Low,waffles,2.62,47
20966,Mike Gockenbach,9/18/2010,Low,hamburger meat,3.85,10
20966,Mike Gockenbach,9/18/2010,Low,white wine,22.24,35
20966,Mike Gockenbach,9/18/2010,Low,canned beer,54.74,22
21063,Mike Gockenbach,4/15/2011,Low,frankfurter,7.08,49
21063,Mike Gockenbach,4/15/2011,Low,root vegetables,145.98,48
21412,Nora Pelletier,7/13/2011,Not Specified,ice cream,3.52,38
21412,Nora Pelletier,7/13/2011,Not Specified,processed cheese,7.28,28
21442,Thea Hudgings,12/25/2009,Low,tropical fruit,58.14,48
21442,Thea Hudgings,12/25/2009,Low,ham,15.57,48
21444,Maurice Satty,4/15/2011,Medium,sausage,2.1,17
21861,Tom Zandusky,8/18/2009,Critical,other vegetables,47.98,5
21956,Natalie Webber,2/1/2011,High,coffee,65.99,2
22051,Michael Moore,12/30/2011,Not Specified,pip fruit,4.98,39
22085,Gary Hwang,3/9/2012,Low,whole milk,6.48,41
22085,Gary Hwang,3/9/2012,Low,soda,17.7,27
22086,Jamie Frazer,12/15/2011,Medium,whole milk,95.95,21
22118,Natalie Webber,1/18/2009,High,beverages,58.1,50
22304,Joseph Airdo,11/25/2011,Low,hygiene articles,1.76,24
22919,Irene Maddox,7/17/2009,Critical,pork,4.91,21
23041,Tracy Zic,7/20/2010,Low,salty snack,7.68,21
23041,Tracy Zic,7/20/2010,Low,pip fruit,367.99,5
23041,Tracy Zic,7/20/2010,Low,dessert,262.11,10
23232,Penelope Sewall,4/16/2010,High,white wine,39.98,15
23232,Penelope Sewall,4/16/2010,High,instant coffee,4.98,31
23232,Penelope Sewall,4/16/2010,High,pastry,6.48,20
23270,Mick Crebagga,3/13/2011,Low,canned beer,68.81,20
23270,Mick Crebagga,3/13/2011,Low,sausage,195.99,42
23618,Jill Stevenson,11/27/2012,Medium,rolls/buns,65.99,45
24033,Steven Ward,1/2/2011,High,dog food,23.99,50
24066,Gary Hwang,4/13/2012,High,chicken,150.98,30
24162,Sean Braxton,8/22/2009,Not Specified,soda,9.68,1
24162,Sean Braxton,8/22/2009,Not Specified,instant coffee,150.98,12
24384,Linda Southworth,3/26/2011,Medium,whole milk,4.91,44
24384,Linda Southworth,3/26/2011,Medium,citrus fruit,193.17,21
24384,Linda Southworth,3/26/2011,Medium,liver loaf,155.99,20
24448,Roy Skaria,2/6/2012,High,sausage,236.97,46
24452,Valerie Takahito,5/7/2009,High,finished products,6.48,18
24544,Tanja Norvell,1/26/2009,High,canned beer,150.98,31
24544,Tanja Norvell,1/26/2009,High,ham,25.98,15
24544,Tanja Norvell,1/26/2009,High,soda,32.48,39
24865,Valerie Takahito,3/19/2012,High,pastry,3.69,46
24902,Mike Gockenbach,5/26/2010,High,tropical fruit,5.18,43
25348,Ryan Crowe,5/9/2012,Critical,citrus fruit,56.96,6
25348,Ryan Crowe,5/9/2012,Critical,pip fruit,55.99,7
25350,Troy Blackwell,12/3/2010,Not Specified,yogurt,80.98,30
25350,Troy Blackwell,12/3/2010,Not Specified,root vegetables,2.1,23
25541,Mike Gockenbach,1/13/2009,Low,waffles,5.98,50
25601,Valerie Dominguez,1/5/2009,Medium,sausage,5.98,43
25828,Michael Oakman,11/23/2010,Not Specified,soda,6.84,35
26176,Gary McGarr,11/19/2011,High,soda,6.48,14
26176,Gary McGarr,11/19/2011,High,whole milk,20.99,30
26337,Henry Goldwyn,11/7/2009,Critical,sausage,3.69,45
26503,Thais Sissman,4/21/2011,Medium,sausage,15.57,47
26503,Thais Sissman,4/21/2011,Medium,whole milk,19.98,12
26657,Troy Blackwell,9/29/2012,Medium,pork,40.98,28
26787,Jamie Frazer,9/19/2011,High,whole milk,48.04,25
26919,Mick Crebagga,12/10/2012,Low,whole milk,300.65,12
26919,Mick Crebagga,12/10/2012,Low,rolls/buns,4.98,32
26945,Mick Crebagga,2/5/2009,Critical,whole milk,7.28,29
27364,Joseph Airdo,5/20/2011,Medium,whisky,2.88,25
27364,Joseph Airdo,5/20/2011,Medium,newspapers,65.99,29
27460,Evan Bailliet,5/12/2009,Not Specified,rubbing alcohol,128.24,7
27460,Evan Bailliet,5/12/2009,Not Specified,ham,5.98,31
27717,Tracy Collins,10/26/2011,Critical,sausage,3.75,19
27778,Roy Skaria,9/2/2011,Critical,bottled beer,599.99,10
27936,Irene Maddox,7/7/2011,High,pork,55.99,23
28228,Meg Tillman,7/11/2012,Not Specified,specialty chocolate,60.98,5
28259,Thea Hudgings,11/4/2009,High,frankfurter,10.97,22
28419,Rachel Payne,10/31/2009,Low,nut snack,13.48,9
28614,Tanja Norvell,10/19/2009,Critical,bottled beer,159.99,50
28741,Craig Molinari,2/28/2011,Not Specified,misc. beverages,5.43,13
28741,Craig Molinari,2/28/2011,Not Specified,pork,10.98,5
28769,Mike Gockenbach,8/28/2010,Low,whole milk,33.29,6
28928,Nora Pelletier,4/30/2010,Low,chocolate,59.98,3
28928,Nora Pelletier,4/30/2010,Low,root vegetables,256.99,22
28928,Nora Pelletier,4/30/2010,Low,waffles,35.99,46
29058,Valerie Takahito,1/3/2010,High,citrus fruit,6.48,43
29058,Valerie Takahito,1/3/2010,High,pork,5.84,23
29058,Valerie Takahito,1/3/2010,High,dish cleaner,24.98,41
29127,Thea Hudgings,3/31/2009,Critical,rolls/buns,1.68,18
29191,Penelope Sewall,6/28/2012,Medium,rolls/buns,296.18,26
29249,Joy Daniels,6/13/2011,Low,chicken,276.2,12
29249,Joy Daniels,6/13/2011,Low,pork,6.35,47
29347,Tanja Norvell,8/12/2012,Medium,beverages,40.99,50
29478,Russell D'Ascenzo,4/9/2010,High,soda,20.99,15
29991,Ryan Crowe,10/5/2012,Low,sausage,3.15,41
30853,Meg Tillman,7/27/2011,Medium,frankfurter,2.18,16
30886,Linda Southworth,5/12/2012,Low,whole milk,193.17,28
31042,Tracy Zic,11/19/2012,Medium,bottled beer,120.98,26
31042,Tracy Zic,11/19/2012,Medium,chocolate,2.78,48
31078,Evan Bailliet,2/10/2009,Critical,meat,13.99,7
31493,Gary McGarr,10/17/2009,High,beef,12.2,8
31555,Jill Fjeld,1/4/2012,Critical,pip fruit,88.84,38
31555,Jill Fjeld,1/4/2012,Critical,whole milk,90.97,5
31744,Rachel Payne,9/9/2012,Medium,bottled beer,6.48,12
31842,Joy Daniels,7/16/2010,Medium,other vegetables,17.48,9
31910,Craig Molinari,10/29/2009,Medium,soda,35.99,6
32069,Gene McClure,11/19/2011,Not Specified,UHT-milk,6.48,17
32519,Jill Stevenson,10/8/2010,Low,pip fruit,10.89,8
32647,Rick Bensley,11/18/2011,High,citrus fruit,20.97,32
32647,Rick Bensley,11/18/2011,High,meat,348.21,27
32966,Steven Cartwright,1/26/2012,Low,chicken,270.97,4
32966,Steven Cartwright,1/26/2012,Low,zwieback,1.6,43
33218,Eric Hoffmann,1/6/2010,Not Specified,other vegetables,4.57,25
33218,Eric Hoffmann,1/6/2010,Not Specified,sausage,16.16,29
33285,Michael Oakman,1/19/2012,High,packaged fruit/vegetables,12.28,5
33479,Penelope Sewall,9/18/2012,Critical,yogurt,6.48,24
33537,Mick Crebagga,8/13/2010,Medium,pork,1.76,26
33537,Mick Crebagga,8/13/2010,Medium,ice cream,20.99,9
33569,Matthew Clasen,8/28/2009,Low,beef,14.2,9
33571,Steven Ward,10/11/2011,Medium,bottled beer,5.08,1
33637,Michael Oakman,11/24/2012,Low,soda,5.47,35
33670,Mick Crebagga,4/27/2012,High,meat,4.13,50
33670,Mick Crebagga,4/27/2012,High,fish,3.28,4
33794,Ryan Crowe,2/22/2011,Critical,tropical fruit,4.91,18
33857,Troy Blackwell,4/29/2010,Critical,tropical fruit,7.04,18
34400,Joy Daniels,12/24/2012,Low,frozen vegetables,3.57,25
34400,Joy Daniels,12/24/2012,Low,other vegetables,65.99,17
34407,Rachel Payne,7/31/2010,Low,root vegetables,35.89,41
34432,Nora Pelletier,4/7/2009,Not Specified,fish,12.53,20
34432,Nora Pelletier,4/7/2009,Not Specified,UHT-milk,178.47,3
34497,Thomas Brumley,3/10/2009,Medium,berries,4.98,36
34497,Thomas Brumley,3/10/2009,Medium,condensed milk,22.84,25
34498,Phillip Flathmann,2/15/2009,Low,salt,8.74,4
34498,Phillip Flathmann,2/15/2009,Low,canned beer,18.97,3
35045,Darrin Martin,4/2/2012,Medium,pip fruit,13.48,44
35265,Sean Braxton,11/29/2010,Not Specified,sausage,30.56,4
35265,Sean Braxton,11/29/2010,Not Specified,sausage,33.94,16
35265,Sean Braxton,11/29/2010,Not Specified,frozen meals,9.49,2
35461,Julie Kriz,6/1/2009,Critical,berries,4.49,11
35461,Julie Kriz,6/1/2009,Critical,liquor,3.68,30
35590,Ryan Crowe,12/2/2012,Critical,yogurt,99.99,4
35687,Gary Hwang,11/18/2011,Not Specified,yogurt,12.64,48
35776,Gene McClure,2/4/2009,Medium,citrus fruit,12.97,9
35776,Gene McClure,2/4/2009,Medium,brown bread,5.81,36
35782,Julie Kriz,8/5/2011,Low,ham,165.98,42
35782,Julie Kriz,8/5/2011,Low,domestic eggs,105.49,13
35813,Tracy Collins,4/21/2009,Critical,tropical fruit,363.25,21
35813,Tracy Collins,4/21/2009,Critical,rolls/buns,7.59,21
36003,Linda Southworth,10/31/2010,Medium,pip fruit,4.91,40
36003,Linda Southworth,10/31/2010,Medium,tropical fruit,19.98,48
36102,Gene McClure,5/20/2010,Not Specified,photo/film,12.07,36
36295,Nora Pelletier,9/4/2010,Medium,bottled beer,30.56,10
36323,Maurice Satty,10/18/2010,High,whole milk,15.98,5
36354,Henia Zydlo,6/5/2012,Medium,chicken,363.25,13
36512,Sean Braxton,3/28/2012,Not Specified,canned beer,355.98,30
36512,Sean Braxton,3/28/2012,Not Specified,onions,19.99,3
36932,Troy Blackwell,7/7/2009,Low,other vegetables,33.89,20
37025,Tracy Collins,11/10/2009,High,frankfurter,17.48,37
37124,Julie Kriz,3/30/2012,Low,other vegetables,699.99,33
37696,Valerie Dominguez,7/9/2009,Not Specified,white wine,3.81,5
37696,Valerie Dominguez,7/9/2009,Not Specified,other vegetables,4,41
37702,Linda Southworth,6/10/2011,Not Specified,canned beer,13.48,44
37794,Michael Oakman,3/24/2009,Low,tropical fruit,9.48,6
37794,Michael Oakman,3/24/2009,Low,fruit/vegetable juice,193.17,32
37987,Michael Moore,7/3/2009,High,berries,12.53,26
37987,Michael Moore,7/3/2009,High,other vegetables,146.34,5
38340,Tanja Norvell,1/20/2009,Critical,other vegetables,60.22,36
38528,Russell Applegate,12/20/2011,Critical,meat,7.31,10
38786,Thomas Brumley,6/18/2011,Medium,other vegetables,23.99,10
38852,Eric Barreto,11/1/2009,Not Specified,ham,5.98,25
39008,Nick Radford,4/28/2011,Not Specified,chocolate,122.99,28
39331,Gene McClure,9/13/2011,High,frankfurter,5.81,23
39399,Sanjit Engle,12/17/2012,Medium,processed cheese,10.98,28
39876,Jill Stevenson,4/13/2012,High,rolls/buns,387.99,43
39876,Jill Stevenson,4/13/2012,High,chewing gum,18.99,46
39876,Jill Stevenson,4/13/2012,High,root vegetables,124.49,41
40032,Michael Oakman,11/30/2012,Low,tropical fruit,2550.14,9
40261,Evan Bailliet,11/4/2009,Critical,detergent,9.06,36
40261,Evan Bailliet,11/4/2009,Critical,tropical fruit,2.94,26
40706,Nora Pelletier,1/21/2012,Medium,sausage,2.61,40
40708,Toby Knight,10/12/2009,Not Specified,soda,6.68,15
40964,Nick Radford,5/23/2011,Critical,semi-finished bread,6.84,40
42243,Phillip Flathmann,3/11/2012,Medium,frankfurter,43.41,42
42243,Phillip Flathmann,3/11/2012,Medium,sausage,7.35,19
42437,Denny Joy,3/5/2012,Critical,citrus fruit,449.99,43
42437,Denny Joy,3/5/2012,Critical,whole milk,21.38,14
42887,Tracy Collins,6/10/2012,Medium,misc. beverages,9.78,3
42887,Tracy Collins,6/10/2012,Medium,tropical fruit,21.38,11
42887,Tracy Collins,6/10/2012,Medium,beef,145.98,3
43137,Linda Southworth,2/26/2011,High,other vegetables,155.06,40
43554,Rachel Payne,10/30/2009,Critical,frankfurter,3.6,9
43782,Rick Bensley,11/13/2010,Medium,sausage,6.75,27
43904,Michael Oakman,5/1/2010,Not Specified,whole milk,10.01,43
43904,Michael Oakman,5/1/2010,Not Specified,sausage,125.99,30
43906,Valerie Dominguez,2/8/2012,High,frankfurter,73.98,50
44064,Theresa Swint,3/3/2010,Medium,bottled beer,11.34,43
44064,Theresa Swint,3/3/2010,Medium,cereals,11.66,23
44224,Natalie Webber,8/9/2010,High,chocolate marshmallow,6.48,32
44325,Maribeth Schnelling,2/10/2009,Medium,other vegetables,20.28,44
44422,Thais Sissman,4/13/2012,Medium,meat,10.89,1
44422,Thais Sissman,4/13/2012,Medium,cocoa drinks,8.69,36
44422,Thais Sissman,4/13/2012,Medium,sausage,20.99,11
44609,Michael Oakman,6/18/2011,Low,whole milk,19.84,28
44609,Michael Oakman,6/18/2011,Low,coffee,1.48,37
44935,Arthur Gainer,11/17/2010,High,tropical fruit,2.62,37
45127,Theresa Swint,12/30/2012,Medium,sausage,1.48,10
45413,Eric Barreto,6/8/2010,High,rolls/buns,4.38,18
45413,Eric Barreto,6/8/2010,High,ice cream,120.98,17
45413,Eric Barreto,6/8/2010,High,liver loaf,5.28,24
45571,Rick Bensley,9/23/2012,Medium,frankfurter,12.21,43
45571,Rick Bensley,9/23/2012,Medium,chewing gum,155.99,47
45571,Rick Bensley,9/23/2012,Medium,soda,17.98,44
45575,Eric Barreto,4/12/2012,Critical,butter,83.98,46
45794,Rick Bensley,9/24/2011,Critical,chicken,39.99,28
45860,Matthew Clasen,8/12/2012,Low,sausage,5.43,12
46021,Theresa Swint,3/2/2009,High,soda,170.98,1
46147,Mick Crebagga,1/15/2011,Critical,cat food,24.92,37
46147,Mick Crebagga,1/15/2011,Critical,pip fruit,7.1,39
46147,Mick Crebagga,1/15/2011,Critical,soft cheese,550.98,12
46211,Gary Hwang,6/11/2010,Low,whole milk,26.48,47
46241,Thea Hudgings,3/14/2009,Not Specified,soda,62.18,34
46244,Arthur Gainer,7/2/2009,Medium,chicken,60.98,10
46244,Arthur Gainer,7/2/2009,Medium,other vegetables,17.48,9
46305,Sue Ann Reed,7/30/2011,Low,pastry,10.44,30
46372,Tanja Norvell,2/26/2011,High,ice cream,52.4,7
46372,Tanja Norvell,2/26/2011,High,sausage,4.98,15
46656,Nora Pelletier,7/16/2009,High,citrus fruit,24.92,27
46721,Nick Radford,9/13/2009,Medium,chocolate,7.38,17
46721,Nick Radford,9/13/2009,Medium,beverages,6.48,35
46721,Nick Radford,9/13/2009,Medium,bottled water,111.03,17
46852,Sean Braxton,1/28/2012,Not Specified,sausage,34.98,46
46852,Sean Braxton,1/28/2012,Not Specified,whipped/sour cream,4.89,44
46949,Mick Crebagga,3/7/2010,High,root vegetables,8.46,37
46951,Katherine Ducich,11/17/2011,Critical,ice cream,115.99,26
47075,Mick Crebagga,10/17/2011,Medium,meat,100.98,42
47399,Rick Bensley,8/1/2012,Low,frankfurter,5.28,26
47493,Michael Moore,2/11/2009,Critical,tropical fruit,270.98,36
47777,Tom Zandusky,11/25/2012,Low,chicken,6.68,13
47844,Tanja Norvell,12/12/2010,Critical,root vegetables,150.98,41
47941,Evan Bailliet,8/8/2009,High,other vegetables,95.99,15
48423,Henia Zydlo,10/31/2012,High,coffee,8.74,49
48837,Tanja Norvell,7/18/2011,Not Specified,soda,155.99,39
48993,Russell D'Ascenzo,5/31/2012,Low,chicken,6.48,17
49123,Mick Crebagga,2/25/2009,High,ice cream,10.44,31
49123,Mick Crebagga,2/25/2009,High,hamburger meat,8.33,3
49220,Evan Bailliet,8/13/2011,Critical,pork,33.62,13
49409,Natalie Webber,8/16/2011,High,ice cream,49.99,28
49479,Victor Price,7/27/2011,Medium,other vegetables,120.97,46
49600,Troy Blackwell,3/7/2011,Low,bottled beer,54.96,33
49987,Tanja Norvell,1/19/2011,High,misc. beverages,20.99,14
50242,Ross Baird,7/19/2010,Not Specified,beef,205.99,8
50275,Gary Hwang,12/5/2009,Medium,whole milk,1938.02,5
50275,Gary Hwang,12/5/2009,Medium,chicken,6.48,31
50403,Katherine Ducich,5/12/2012,Not Specified,dessert,6.98,22
50405,Theresa Swint,7/2/2011,Medium,pastry,111.03,8
50464,Natalie Webber,9/27/2011,Critical,sausage,14.45,7
50465,Thais Sissman,3/11/2011,Medium,onions,48.91,29
50469,Harry Marie,6/19/2010,Not Specified,tropical fruit,17.98,44
50789,Tracy Collins,3/12/2011,Not Specified,flower soil/fertilizer,387.99,23
51044,Linda Southworth,1/18/2012,Low,ice cream,9.9,17
51044,Linda Southworth,1/18/2012,Low,soda,50.98,26
51044,Linda Southworth,1/18/2012,Low,pastry,5.84,19
51302,Tracy Collins,8/24/2011,Not Specified,pip fruit,3.75,44
51392,Jamie Frazer,11/12/2009,Medium,meat,26.31,10
51650,Rachel Payne,6/1/2011,High,whole milk,19.98,25
51650,Rachel Payne,6/1/2011,High,zwieback,270.97,43
51650,Rachel Payne,6/1/2011,High,liquor (appetizer),2.94,19
51652,Rachel Payne,4/9/2011,Not Specified,pip fruit,4.98,37
51652,Rachel Payne,4/9/2011,Not Specified,canned beer,140.85,38
51876,Victor Price,3/6/2012,Critical,Instant food products,55.99,2
52070,Natalie Webber,12/1/2009,Not Specified,pork,2.28,29
52160,Jack Garza,7/3/2011,Critical,butter milk,2.18,5
52160,Jack Garza,7/3/2011,Critical,oil,125.99,6
52258,Thais Sissman,2/10/2009,Low,meat,12.22,5
52608,Thea Hudgings,1/21/2009,Low,tropical fruit,3.98,36
52640,Steven Ward,1/1/2011,Medium,soda,63.98,18
53412,Eric Hoffmann,9/15/2009,Critical,soda,54.2,45
53568,Gary Hwang,6/28/2010,Medium,meat,122.99,34
53956,Elpida Rittenbach,8/8/2011,High,frankfurter,40.99,43
54371,Toby Knight,2/15/2012,Not Specified,whipped/sour cream,3.78,28
54371,Toby Knight,2/15/2012,Not Specified,tropical fruit,16.74,7
54436,Toby Knight,9/19/2009,High,sausage,39.48,17
54436,Toby Knight,9/19/2009,High,tropical fruit,8.12,37
54464,Joseph Airdo,9/1/2009,High,pork,19.98,11
54464,Joseph Airdo,9/1/2009,High,bottled beer,1.76,50
54468,Valerie Takahito,12/14/2009,High,whole milk,2.61,15
54468,Valerie Takahito,12/14/2009,High,frozen vegetables,11.66,35
54819,Phillip Flathmann,10/10/2009,Low,whole milk,4.97,10
54819,Phillip Flathmann,10/10/2009,Low,sausage,2.62,26
54819,Phillip Flathmann,10/10/2009,Low,pork,65.99,46
54882,Natalie Webber,2/6/2011,Critical,beef,4.98,17
54882,Natalie Webber,2/6/2011,Critical,sausage,36.55,2
55042,Russell Applegate,12/8/2011,High,tropical fruit,60.97,28
55042,Russell Applegate,12/8/2011,High,whole milk,65.99,38
55046,Thais Sissman,4/13/2009,Critical,bottled water,7.28,2
55297,Jamie Frazer,10/19/2010,Medium,beef,19.98,29
55360,Russell Applegate,1/22/2009,Medium,brown bread,2.89,49
55360,Russell Applegate,1/22/2009,Medium,bottled beer,217.85,39
55623,Jack Garza,10/5/2012,Critical,sausage,227.55,47
55650,Steven Cartwright,10/21/2011,Low,pip fruit,32.98,41
55651,Helen Andreada,3/7/2012,Medium,frankfurter,20.24,41
55651,Helen Andreada,3/7/2012,Medium,UHT-milk,27.75,2
56322,Sean Braxton,9/30/2011,Medium,whole milk,31.11,26
56322,Sean Braxton,9/30/2011,Medium,butter milk,125.99,16
56608,Linda Southworth,11/18/2009,Critical,whole milk,1.89,23
56612,Joseph Airdo,7/22/2009,High,herbs,115.99,38
56835,Roland Murray,2/20/2010,Not Specified,tropical fruit,9.11,1
57058,Jack Garza,5/9/2012,Medium,chicken,6.54,28
57058,Jack Garza,5/9/2012,Medium,curd,35.77,27
57506,Thais Sissman,2/13/2009,Medium,pork,7.28,48
57574,Russell D'Ascenzo,7/23/2012,Critical,hamburger meat,23.99,20
57602,Rachel Payne,5/17/2012,Low,hamburger meat,2.88,43
57921,Arthur Gainer,8/18/2010,Medium,root vegetables,4.98,8
57921,Arthur Gainer,8/18/2010,Medium,butter,21.38,7
57958,Steven Ward,2/28/2009,Critical,UHT-milk,30.98,46
58086,Arthur Gainer,3/10/2011,Medium,whole milk,5.53,27
58086,Arthur Gainer,3/10/2011,Medium,sausage,55.98,31
58182,Tracy Collins,2/20/2009,High,canned beer,19.23,24
58342,Rick Bensley,4/1/2011,High,whole milk,40.98,40
59174,Emily Ducich,1/1/2010,Medium,oil,204.1,6
59361,Thea Hudgings,8/29/2012,High,sausage,23.99,45
59365,Sanjit Engle,12/7/2009,Medium,frankfurter,535.64,1
59492,Jill Fjeld,10/31/2012,Not Specified,sliced cheese,6.48,25
59684,Susan MacKendrick,12/29/2010,Medium,sausage,180.98,50
59684,Susan MacKendrick,12/29/2010,Medium,chicken,8.32,41
59684,Susan MacKendrick,12/29/2010,Medium,butter milk,4.2,3
59684,Susan MacKendrick,12/29/2010,Medium,pip fruit,6.48,25
229,Peter Fuller,12/28/2010,Critical,sausage,24.92,24
512,Sam Craven,5/19/2011,Low,butter,218.08,6
512,Sam Craven,5/19/2011,Low,pork,15.42,48
1287,Mitch Willingham,7/4/2009,High,cat food,105.29,39
1895,Mitch Willingham,5/29/2009,Medium,hamburger meat,6.48,5
2023,Sam Craven,5/5/2012,Low,tropical fruit,73.98,4
2023,Sam Craven,5/5/2012,Low,whole milk,4.98,50
2593,John Dryer,9/3/2010,High,softener,420.98,5
2593,John Dryer,9/3/2010,High,rolls/buns,243.98,15
3461,Susan Gilcrest,1/30/2010,Critical,tropical fruit,55.99,47
3461,Susan Gilcrest,1/30/2010,Critical,dessert,115.99,35
3554,Ken Heidel,6/16/2011,Low,newspapers,12.28,25
4166,Patrick Ryan,2/27/2010,Low,hamburger meat,7.1,19
5059,Randy Bradley,11/9/2010,High,chicken,5.44,5
5254,William Brown,7/25/2012,Not Specified,other vegetables,65.99,31
5575,Rick Hansen,7/23/2011,Low,fruit/vegetable juice,5.98,41
5954,Ken Heidel,12/2/2012,Critical,chocolate,596.98,32
6018,Toby Grace,8/18/2012,Low,margarine,5.08,39
6018,Toby Grace,8/18/2012,Low,cling film/bags,55.98,2
6336,Joseph Holt,8/28/2011,High,chicken,7.1,43
7559,Patrick Ryan,10/12/2010,Critical,salt,4.48,9
7559,Patrick Ryan,10/12/2010,Critical,newspapers,20.95,39
8007,Maya Herman,2/11/2012,Low,root vegetables,99.99,35
8070,Rick Hansen,1/28/2012,Medium,pip fruit,40.97,14
8259,Peter Fuller,4/18/2009,Medium,sausage,89.99,25
8642,Patrick Ryan,1/16/2010,High,other vegetables,5.8,26
8642,Patrick Ryan,1/16/2010,High,tropical fruit,10.35,13
8803,William Brown,12/20/2012,Not Specified,newspapers,193.17,6
8803,William Brown,12/20/2012,Not Specified,frankfurter,30.56,17
9383,John Dryer,3/16/2009,Not Specified,fruit/vegetable juice,7.59,11
10278,Rick Hansen,9/12/2011,Low,ham,70.98,25
10949,Ashley Jarboe,3/30/2009,Medium,sausage,80.97,46
11335,Maya Herman,10/21/2009,High,frankfurter,4.98,3
11335,Maya Herman,10/21/2009,High,fish,119.99,8
12355,Ken Heidel,5/28/2011,Not Specified,chewing gum,5.78,36
12355,Ken Heidel,5/28/2011,Not Specified,citrus fruit,14.97,14
13127,Sam Craven,7/31/2010,Medium,canned beer,68.81,13
14978,Randy Bradley,5/27/2010,Critical,canned beer,880.98,14
14978,Randy Bradley,5/27/2010,Critical,canned beer,13.48,14
15751,Maya Herman,8/15/2009,Critical,UHT-milk,4.98,37
15751,Maya Herman,8/15/2009,Critical,citrus fruit,20.99,21
15815,Mitch Willingham,5/1/2009,Critical,whole milk,11.7,43
15815,Mitch Willingham,5/1/2009,Critical,citrus fruit,4.55,24
16737,Toby Grace,6/20/2011,Not Specified,canned beer,90.48,15
17124,William Brown,10/25/2009,Critical,dessert,3.14,39
17666,Sam Craven,9/8/2010,Medium,ham,4,19
17666,Sam Craven,9/8/2010,Medium,meat,12.98,11
19075,Joseph Holt,9/26/2009,Critical,pip fruit,50.98,36
21220,Rick Hansen,12/22/2012,Not Specified,UHT-milk,120.97,4
21600,Ashley Jarboe,4/4/2010,Low,canned beer,10.14,17
22117,Rick Hansen,8/12/2010,Critical,other vegetables,35.44,16
22117,Rick Hansen,8/12/2010,Critical,whole milk,3.28,5
22211,Peter Fuller,10/3/2011,Not Specified,sausage,30.98,30
22211,Peter Fuller,10/3/2011,Not Specified,canned beer,376.13,47
22404,Joseph Holt,11/16/2010,Low,yogurt,218.08,35
23362,Randy Bradley,8/27/2010,Medium,root vegetables,19.98,45
23399,Randy Bradley,12/29/2010,High,bottled beer,13.48,14
23781,Ashley Jarboe,10/31/2011,Critical,canned beer,6.48,30
23812,Toby Grace,7/27/2012,Critical,pork,200.97,32
24199,Randy Bradley,6/16/2009,Critical,canned beer,40.48,16
25155,John Dryer,1/20/2010,Low,pip fruit,19.94,48
25155,John Dryer,1/20/2010,Low,meat,6.69,17
25155,John Dryer,1/20/2010,Low,pork,4.98,3
26084,Patrick Ryan,10/16/2012,Low,other vegetables,6.68,33
26146,John Dryer,10/11/2009,Low,whole milk,104.65,13
26146,John Dryer,10/11/2009,Low,sausage,11.66,49
26529,Pauline Webber,1/28/2011,Low,misc. beverages,297.64,41
26693,William Brown,8/21/2010,Medium,bottled water,55.99,44
26948,Matt Collister,11/22/2011,High,beef,7.3,38
26951,Kean Takahito,4/8/2010,Not Specified,tropical fruit,150.98,3
27141,Patrick Ryan,2/4/2010,Not Specified,rolls/buns,19.04,25
27141,Patrick Ryan,2/4/2010,Not Specified,canned beer,59.76,28
27302,Maya Herman,9/12/2012,Low,sausage,13.79,16
27302,Maya Herman,9/12/2012,Low,sliced cheese,48.91,3
27426,William Brown,2/23/2010,Low,pork,9.99,41
27426,William Brown,2/23/2010,Low,soda,12.88,32
27810,Julia Dunbar,1/28/2010,High,rolls/buns,6.3,32
28674,Susan Gilcrest,8/15/2011,High,soda,5.78,26
28742,Rick Hansen,4/29/2012,Low,chocolate,16.91,35
28742,Rick Hansen,4/29/2012,Low,ham,376.13,7
28772,Nick Zandusky,2/6/2009,High,other vegetables,71.37,16
28772,Nick Zandusky,2/6/2009,High,canned beer,205.99,4
29152,Ashley Jarboe,7/23/2011,Low,canned beer,17.48,3
29152,Ashley Jarboe,7/23/2011,Low,canned beer,6.98,13
29639,Patrick Ryan,4/17/2011,Critical,tropical fruit,2.6,8
